Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
146869.31597949704,42.07810653084575,-0.4053266104700371,-0.15236981440597658,0.0013330244375596254,0.011943147576185243,-0.11441316326776547,0.15833747647152613,-0.2714045805235384,-0.03619492784500998,0.03058089238931367,0.13077780465804303,0.18090281167972258,-0.28590031323294185,-0.38999404800121895,0.3248039587370469,0.08447903631403252,-0.19027612144807407,0.39432530481681294,0.029406167897726113,0.29979442950387114,0.01716417616258449,0.5238719780219918,0.4462330730170077,-0.06329029346360358,0.24698741157015283,0.16406391640372714,0.34792597026094335,-0.24529752321010975,0.17440422044575865
135058.7558806597,1.7126886177262146,-0.08576082960970478,0.071563705489652,0.04390243620304756,-0.006791894580870556,0.009916205748664643,-0.10756146940338539,-0.02411559742472551,0.06611874953778404,0.04863344236297202,0.016385461224450115,-0.0007292562743024349,0.039460079544734274,-0.013941992700179371,-0.08248176555561715,-0.00030715328590012384,0.019973646737795465,0.055626128468411126,-0.07140797542074848,-0.006089975975323276,-0.003731124997200758,-0.05456452975292619,0.02416310273983432,0.037030387886529494,-0.014403143386806408,0.10182516942271522,-0.015823562761858978,-0.02213215107221538,-0.023568434528565593
127859.03390319586,9.277818090536062,-0.002338816585400898,-0.02262201037734872,-0.012098288545338424,-0.026175906384518974,0.0429329746117812,0.0007705755660977132,-0.015290330930550487,0.004675867336896593,-0.0024545811649534814,-0.004828605308597661,0.01342070852487432,0.016552981757511562,-0.011592457346985453,-0.012582721874129258,-0.006010401828173386,-0.05030134814696261,-0.03310980162848895,0.029868798051452504,0.035945667868623854,-0.005441910313338233,0.012598864361436504,0.006801406852822747,0.06727939158893753,0.024464837571074833,-0.002795242253195965,-0.02088037292826453,-0.03510390228501381,0.004446066763619867
102007.11977777263,19.48692399212651,-0.0934765825817781,-0.057637555707971654,-0.06810607060021096,-0.030897705079993634,0.019221175461560693,0.08020297684890619,0.09295412086250826,0.05757245672388226,-0.0769801097467802,-0.00029030643226119537,0.2091322088159019,0.08936058435091496,-0.03879987808565675,0.13934677267091003,-0.03418134262093379,-0.05887320428351299,0.1229368183901915,-0.1153546127135952,-0.1685665569213663,0.0829088510821546,0.0024390321261029014,0.011218419741671346,-0.031834317771873184,-0.021006623864240234,-0.040350566235099514,-0.055137793439561905,-0.03363885746260457,-0.03641700712817445
189676.54246264254,9.495306169442987,0.004496867973675125,-0.0770104616122796,0.025065289225128996,-0.004655947358087249,-0.02214513125049296,-0.08411082106616091,-0.053453782043667825,0.07000784505568484,0.046423802207395684,-0.09059747290077089,0.009205879562489487,0.06963675445441664,-0.15471647308072575,0.0503573179791422,-0.061410378967251454,0.052881714552856465,-0.07073702598299272,-0.16727213942546745,-0.15083672528539327,0.0044563974008316075,0.024070457845358238,-0.0838098934792137,0.05918321576868239,-0.1539856899305159,-0.006124117075830693,-0.11223407364867972,-0.06041060536125479,0.004392795049661146
106337.49704727677,7.586319170009737,-0.06478100425899083,0.0818146045235569,0.11905787288323864,0.08304002515202936,-0.07784230944851794,0.2619191467266729,-0.19050514676888178,-0.11112662579340414,0.018265457789475536,0.00962014812385113,0.0525209810629566,0.1700465109422457,-0.012897785532797192,0.012239023232798421,-0.06397898809980647,0.06331311511083594,-0.03427314157384576,-0.03433539811149771,0.05848707030967703,0.11137326464865294,-0.23762591799715996,0.03882525700202462,-0.029077995171001233,0.10197802481531117,-0.026917003913199938,0.14001307072716457,-0.07279234999593022,-0.24001748979656937
150272.0390092479,37.632859628636304,0.03184259004186331,-0.021340300252278555,0.08078375816615176,-0.21536365817631908,0.022948759828101822,0.0750819488250968,-0.14401368451902422,0.1114011674434898,0.03296940910877519,-0.04044886984967859,0.06163269020991481,0.22116453862383287,0.017713697496784597,0.024176581723665314,-0.04474156029489681,-0.08277448763215067,0.08087436270285348,-0.08338220809111743,0.0069705216983750136,-0.04652363637422655,0.04665243553624197,0.032498550087218143,0.10105595844321914,-0.04967538483049897,-0.026285706296715183,-0.09533117826954889,-0.04327397848664761,0.03674891087978119
172003.65365460742,375.01365577687983,0.7970353204635731,0.580049245140975,-0.9386913502680719,0.16158305137276632,-0.6086792172099731,-0.2949779158079149,0.09810901210167598,0.4805350595607711,-0.5123254977640664,-1.3369501695309804,0.10382358938133152,1.520322443689342,-0.11665720055350494,0.026981145189429238,1.0249252808595224,0.33946792170693346,0.12471714545480475,0.2542620344485016,0.14391570460130892,-0.6554746799000193,-0.7714673562042911,1.0851180063596535,0.10575162355272183,0.05756505661529898,-0.05189008066502466,0.4491965439409239,1.4600055030868584,0.30132605609672863
133519.7241645901,74.6427374699141,-0.7882301713711652,-1.288807745470091,0.6410879216851639,0.057100270737042734,-1.0046257341824278,-1.008611549752914,-0.2615102133090142,1.299839379276318,-0.20217058672353663,-1.17065260905238,-0.19138549565893026,-0.21239800101042264,-2.1003440679603824,-0.04228501821159351,-0.17985256142689232,0.5422077758586034,1.4399730059480236,0.8773725003144333,-0.20941138465222053,-0.8617659680108365,2.004140964407839,0.04611950855322933,0.01084817773739811,-0.018788696118593465,0.1542690544005669,-0.11242835720453334,-0.4467698322874063,-0.4258955178006854
156484.11332626163,262.43012529949965,0.4774773455678981,-0.9144434976646537,-0.7146697681563091,-0.4266060026164896,-0.40490443434149176,0.0700448191160964,0.09966504543097708,-0.08762273977527757,-0.051536977912237436,0.1814769803362759,0.2865120304503902,-0.45614317734454796,-0.12443968512484999,-0.02392912876959699,0.16688056513891802,-0.26568901557071967,-0.03067955787765928,0.010310160617562888,-0.24223880898628955,-0.2504381571675625,0.033954683740056085,-0.044820429945895135,0.17209400034650474,-0.36217312387071954,-0.12058521040095473,-0.07881814012576029,0.2798549190556458,-0.3233703056906467
139718.3529618455,423.5989390551462,-1.4343934837517218,0.8172453902150086,0.7869479593980443,-0.4107172855972269,0.4327249569911263,-1.6600222351308638,1.2260320938862193,-0.2453347670523834,-0.6935675971029018,1.391862955222509,-0.9345483971592906,-1.8687968170243061,-2.0653912551799043,0.8040756754081629,-1.6989194552577103,2.328323675128285,-2.7623783917723705,2.250918977657654,0.279985521833603,-0.12832241545759315,-0.7230181316260299,0.5295880703193016,-0.04993506905926308,1.4639003930408228,0.15156132922284352,0.1994257521582618,-0.4824536865662084,-0.07555749002699257
163347.82198261473,293.73539659739015,-0.38767263473951563,-0.2602575896701666,-0.8019461815667784,0.06275005722567464,-1.014279584206117,0.3434870201717471,1.2482950200522172,0.4466382068687171,-0.29200356080661144,0.3279726068939913,1.0086408097603516,0.9774960124145657,-0.6247517911894681,0.3176150206226773,-0.09840439606132306,0.5020339871107178,0.23876624710668157,-1.4749450117792386,-0.2166078103582197,0.12358527282101578,-0.8927671602722699,0.3616355541861882,-0.9485666414896635,-0.4969587080929309,0.8348497495459424,-0.5500746357734222,0.3572444001275185,-1.091446782590064
193682.97393247578,348.65202441319167,-0.7478532138375558,0.6101523235306814,-0.5015304903131415,0.10630232999460273,2.230500490408506,-0.08369319459634467,1.0013164329436945,-0.6126498315354908,-0.030484089117190104,1.5428286164611,-0.5462516213668737,1.5791148053986181,0.616636292873567,-0.49005507463399667,0.5509918719541012,0.8473482591744136,0.541758447791043,-1.3680747473033215,-0.633525886753876,-0.21565320587273087,-0.06485090536217614,0.5407670712725143,0.15482385983852584,-1.1634327704589216,0.33125136316573556,0.5319792311284282,0.4877232958410548,0.9416415365735615
124966.8008859186,432.1380432043937,-1.7261208525586613,-0.06547492458596704,0.9254867806386111,0.15134580937403294,0.5050297821493147,-0.24115387407792693,1.276674804843262,-0.09092867878026556,-0.5262993585958792,1.002413498280989,-1.5888591170925068,0.5665343731661002,-1.1787708790182885,1.4449926028316766,-0.2951518361219062,0.1526315267956531,0.46650649916590975,-2.181955886421508,-0.7356370193155037,1.1799706251830306,0.9812095749413952,0.3200335369772588,-1.5258814776298006,0.6620474275333619,0.8066636579846774,0.053163861666535445,1.3830783853696251,-0.772778111143318
162750.546321837,265.944029136759,-0.34852423895043133,1.1370075239914001,1.2357262944935212,-0.40904233823014,-0.3287193306670341,-0.2204449169945441,-1.0517866199531865,-0.7186771233124224,-0.7855564889531527,-0.6006611617023433,-0.027134580386997523,0.18323018947593392,1.2129830433982336,-0.7810294342611823,0.7700522406298557,-0.16740713126174622,-0.03869630570905548,0.5279228256593986,-0.8783246318955895,0.29916568224341583,0.13021840820713615,0.3852530429434305,0.22622157385196337,1.9208232760764112,-0.4989148926937249,-0.41540799599767275,-0.4874934872388489,-0.43455924693980963
105784.26765633964,207.55636662502855,-0.46133530699404124,-1.4499475965362456,0.9833435757620893,1.295461409210162,0.42454123753724043,-0.4652313155675099,-0.8712888296612642,-0.8693235504949572,2.912541724549089,1.1587005048110774,-1.03795715159562,0.20348439115134762,-0.447912519559724,0.7212861635435365,0.6714938851552408,1.3388012100817392,-1.0508636684766222,0.12940060477463555,-2.160332192417074,-1.5534456615735543,1.0923077932664509,-1.1745711250829984,-1.0389439705869024,-0.010227572433310683,0.8583782042385952,-1.3106529577612243,-4.300544070654549,-1.075162006377457
134780.9207902193,421.1064346663171,0.6893168389851353,1.866816752625353,0.5902867788008369,-0.3632045450947357,0.5970866729063409,1.1207766325955066,0.8294166919380964,0.5127979113124823,1.0782900746510133,1.1820284495513782,1.3972097924245888,0.6557739111493386,-0.16893788617952712,0.14831130188103192,1.2196470547777787,-0.8258315625668329,0.3726879184688577,-0.3976220130159572,0.029057835130739628,1.292373361647418,0.19318001104937427,0.046942211591347587,-1.3746640790142413,0.7543797760215072,0.6525130788813793,2.1868111429367882,-0.3111297372878087,0.22153673044174346
196299.20038589946,293.5699604042496,1.466777374935341,-1.748869087306194,0.21297807862461376,0.49562085927144833,-0.22611322914863685,-0.49095412626285506,-0.44035192374429083,0.21187820904413018,-2.1959027415280787,1.1707884623602,-0.5825120581451007,0.1550545116634077,0.44538076175337543,-0.6379247014311422,-0.15898018293048227,-2.469221605880791,0.888236874113009,1.3103758751438164,-2.063702331583335,-0.49317076860988457,-1.4921187094011408,-0.21564050930813783,0.786947319575444,1.1978362146444141,1.3610698524257243,1.5899956490586644,-0.26983862986989454,-1.3915286119979655
163852.59476640855,238.87729261675503,-2.185069356758599,-0.9910469850032266,-0.06529463383073127,0.34854460885965793,-0.34553183901094475,0.5042627112724575,-1.7926288577173244,2.0679604996755754,-0.1176683452678783,1.6003465105445827,0.49089891561765886,0.6542254967637081,0.8160999557709027,0.6412704777983737,0.9205969421183485,1.9037971443565371,0.2814849561667597,1.0155338070195568,-0.12853194397023177,2.0627362023215072,-0.9688231440201068,2.5795574063950526,-0.05751980305247158,-2.049355128081029,0.18348896289752833,-0.9754969209822579,1.2040866279109583,-0.934778845894156
101162.05399081006,254.84906708681055,-0.1163545963064494,-0.4627422143961938,1.6624456349827528,-0.3334374514465291,0.6882510303951551,-0.7353936702619289,0.25023393034790187,0.32201009262577707,-0.016257429897069978,-0.38396318790220474,-0.17706669261149202,-0.2711857144067642,1.6152049832102693,-0.01519909377482858,0.35295324507496006,1.1980259108857776,-0.5892667745127709,0.02532403443780496,-0.1810100016768506,-0.05792244965962714,-0.12037379587765981,-0.4921392928740295,0.13140058811343247,-0.7145507817231415,0.6649587213890247,0.41913492512789735,-0.3318213485204204,-0.29922207078404894
170647.5726486901,336.3936122946365,0.02537161377712503,-0.2752595713247536,0.29708103885491904,0.16742071597456662,0.3808880720486767,0.2702537927564231,0.4465651675054587,-0.22773263164074767,0.5605266824655816,0.08407495810405843,0.8829849188846679,-0.2932366034937547,0.7386203239043933,0.08420735888548819,-0.27716624963582576,-0.20588442617886094,-0.13630182386807835,0.18047472427094935,0.2224567798115151,-0.24409868567560664,-0.0103624262162419,0.9114962093584915,0.7350375010884632,0.18564760949172215,0.016169773415153167,0.051071097944360044,0.26104049111683597,-0.4351792211429759
125768.28885112137,63.79362599261273,0.42183998188846455,-0.042813761604730334,0.36068658808875864,0.33759635418198736,-0.7208215826770867,-0.34859319108851927,-0.6038540230492574,0.773947811555754,-0.04074853283419015,0.6885364068977882,-0.6313615520754526,-0.22145409012365297,0.3095031118651488,0.06931439077997846,0.20602393160797267,-0.4847700217118135,0.5323246738590757,0.30042401976505134,0.15528371864977197,-0.2650830500931888,0.1251934631302676,-0.11270112895809113,-0.6381427702899378,-0.01949539512102748,-0.06059794193516457,0.4107648914146054,-0.8639143736335635,0.09093721277899093
139108.15366517607,1235.8574266326025,-12.912002574027888,16.26448536826077,0.32021506229897145,-17.608729174150056,6.765287591413735,-5.802228865766704,-5.9217294515463195,8.656464658148023,-1.2642742412894477,1.5828046267724667,0.42717005893256865,-2.865872813925824,3.0538481249348477,-0.3364492122142208,3.819509249140728,1.4442605794294618,8.70492807408813,-0.581848492130189,4.619214976391574,-4.334617862744196,-6.581877095055197,7.978216375068238,-0.1287482775067808,30.996595524294232,4.608140343975706,4.947873294965473,6.808598078725312,-4.778287235258251
197717.41842213174,716.9541748725021,22.310675739055117,-7.0164303200212705,-10.10426751075754,-24.005833567278707,-4.212765746197647,8.250611443336783,-7.6647637779449695,-9.858107720832697,-9.312265949503505,-1.8204151144961007,1.0177150621741147,-4.198848169707016,-47.9824045784785,-4.096152088497209,-8.33376878320983,-9.868051534770919,34.48951050333978,6.948919970759772,4.551569307487157,3.677719381493336,-1.1328817730366068,3.3169805219027824,-5.221138923266988,-21.354142743635855,15.519364964607332,-9.418860273599307,-0.8052543894653732,-0.9549231987263593
110687.69230947438,3690.708177750947,-21.235597598560254,6.2122064543597055,1.840671756396613,-7.718205242160298,-2.7119590170464907,-2.560942176363169,-13.572278763611584,-8.756570103663565,-2.6018527042975803,1.0778200754913414,-21.051410717531084,1.1969102816488502,4.730857737263176,6.271562786055549,5.638367101445224,-15.686481587939383,-3.1047839016242555,25.818714975048557,1.169344702787275,-2.0635407206928416,-4.2525693020580375,-2.747913903737174,-7.920681715998087,0.12925910273291888,1.2782681688439765,3.2201184467970396,18.902409496800857,-4.673127794829352
106014.23426007852,2593.4252552767316,2.6732286645969308,0.3639082881924716,0.8108873122883651,-6.768762228590563,-3.521663889207203,28.29866543879016,-2.556317959818437,-32.211066605641314,5.808223590538083,0.6785302791322312,0.9195172070300184,-6.432322734223345,-5.125927855063311,-4.260039647321668,0.4174421645467356,3.3902792345924966,10.321541534448318,-18.911252499334765,0.3917930194103262,-2.1799661913168378,2.7216542100630954,2.8708130215473138,-5.68764016185637,-1.6902152139496476,0.5801213512454989,3.8924753385209514,29.793465262229223,-1.4370498602950055
136753.44222915315,1158.682964730121,1.6725454514617442,0.1778369662987623,-9.513918054392825,0.9660243184635281,1.7791224279252837,-4.2245294570278356,-4.9301321844058625,-0.20639098772165373,-2.0205383292201557,-0.9963301943433405,2.034076607870485,0.010033540506692347,1.6454337091376106,7.538881257394374,-0.42330153762586514,3.2589667287524593,17.139056152283743,-1.043040011234469,-1.899015819621825,-8.534850881944083,-1.7993202677774054,1.290595977995765,-0.05043039247669068,1.9081767137734338,3.94148693259507,-0.5221938176251826,-5.0055232415954904,-2.9145256513384115
178501.6543837057,2567.5104578269397,-2.1913090661663905,3.4058368212760453,2.2203043439340893,-5.408254453418269,18.0635078286135,3.9775931420123043,0.10481817289883924,-8.726904748588282,-0.7499516739918263,0.6535800869405004,-4.41203157885345,-12.678141723443929,-1.4784312946848912,-1.4281376382700617,-2.560220488109705,2.8807917304294643,1.9884413287610565,4.294233180876749,3.620727438369985,-3.0315408814977656,-8.020831681132858,3.038809335872297,2.4426059359109367,1.9435655530537992,1.8236680201087148,-0.6889924055626417,-5.691313883775676,-17.365762997009206
188692.49002092695,1388.617204369718,-12.577814627084347,8.888941027736147,1.7142866504211778,-6.970207506027833,1.3567563421034707,2.401814885547252,2.160125334336002,-1.3331687564523351,1.0120051200388074,1.4810606566475177,-3.887151034237911,0.16052585818244933,1.668368255099849,1.8425485830696426,-1.1175106519934568,-1.7408080072272538,1.4733314332982776,2.960640889609785,0.568963559409701,6.270719190149819,-4.986276432345294,1.3268719930002215,-4.63785348976956,-1.679043803538016,13.358003008764593,-0.8179578379951085,3.440786107184009,-1.5369205846364375
109299.06398231321,4073.887990746879,-1.7106049301281827,7.929697772672495,4.780106821466512,6.218323332403761,3.17430560453123,6.418722517807822,15.101380175563992,-2.0125405542816,-3.5389149219717653,-0.6002898177286432,-0.2562868553841466,-1.8850441855525608,0.5884748590129565,1.7877876749025068,-1.0836993796075294,2.556122638323461,5.841687125901544,4.783620587101585,0.43670771256592317,-15.227461960361618,8.191428007351544,-2.039163581798328,-3.4450675270748046,-0.5585886885351021,12.753734314616427,-1.4168697442983877,1.2253480725816708,-3.9227094658511605
126170.56837359059,1769.8418361194006,0.6236843637598154,-0.3884395999083454,-1.1721756883726155,2.75476221017098,-4.258774974650239,3.2077649102414068,0.43405225573030254,0.3308889937876426,-13.570964567905675,-0.9294113044308704,-1.9506901826601846,0.9961726509805175,0.1405280709365815,0.611182763529123,-0.7497039626871929,-3.506360808649344,-7.438757971443199,0.10835584462373014,0.6666536790389318,3.1823542776503273,-10.121942755431817,-0.10186308193232922,-4.1510726837536795,-1.7738406241427886,0.12338562529703802,-1.2789164334847472,-1.1040884248022484,1.0583995754897229
151938.58595039372,3905.3817755988575,4.448960867736448,-0.7535194295277489,1.973182908982985,-0.09530759697170546,2.6369373512926013,-0.23241936329369386,2.8022130290258715,-10.984888344268716,0.3382217976435174,-16.030990463314435,3.547764895944245,5.768253112368062,4.270232464567765,-11.924386032173391,-0.9996283592000347,-4.776382375747118,-0.5957861921264886,-3.4732462666089714,0.5718754295815781,2.343435051307586,-10.412887516202877,1.278911197313532,0.09771427774756823,-3.722601088131661,0.5804252637651274,-4.70029986764353,5.398259981957573,1.047433236687467
135779.82653254416,2566.6933872794625,6.740955409969078,-0.11885369038588806,4.369009978044059,2.8415744801322793,-2.0361104996149635,-18.9532132235914,-26.94197298684554,25.22824624924302,1.9356791862319391,-4.1062638873664,-5.930175796040346,2.724795431395365,0.6568409348457219,10.077323733089463,11.48033609660309,3.7286999868064776,2.129977569954537,-1.2539043409313901,-0.6893461291665889,-18.436266973091985,1.314605208650506,-0.3297524180957557,-3.317048451841694,9.340555573646826,4.6187056160494935,-6.400129377101463,1.9089266094837216,9.553713416500562
130126.52607600004,2609.4558445902762,-2.499230522350563,2.5997903189088647,3.7790468673936513,2.6614033553577348,1.1424445515964452,-1.0102414490513476,-4.334735969046118,0.05610807947676632,5.636991185066854,0.7796114110900493,-2.816081289078756,-4.073315964203025,-0.21384489556920994,1.4824995278349664,2.5514866018783344,1.1546154300552558,-0.3828284883265488,-1.3119383690898965,0.6744982819184289,0.8580109648093667,-0.164185571673687,-0.28682542570120967,-0.3425828001485806,-3.217205942347168,-1.3914189389861165,-1.0414805397838105,1.6872530330166111,-0.8985318093013198
139701.50412371918,4692.891737447674,0.6013636662569183,-2.121079671781035,3.0350930178166817,0.29927338507674106,-1.1257746835454197,-1.841625732968869,8.966562065272432,-0.5118958706056767,-1.3625701657082856,0.4140590055209897,4.54759024960658,2.529714393188981,-6.069625066531581,-2.0285155550316567,-0.3702364882825016,0.21677608354718966,0.4757241833683917,1.246581859618928,-0.2780875155951683,0.20404823926635124,1.0762057107268714,3.9492232191124823,-3.226108174945724,0.3062143299975574,-0.3625657205248013,-5.30813104642939,0.4509068776593601,-11.470042554963253
142993.1077390148,3616.217720011514,-6.332505555049,16.283275777682405,13.306949531641546,2.592618142224201,4.209631939198355,-9.276346154146276,5.4778843957223655,5.977418213011824,-17.81877013238842,-1.1402032695300852,0.2630249402730956,-0.8559664793993473,-0.7989974807108197,-3.786620971740976,-8.64162018264095,22.696307777673294,-4.295124489202253,2.2497369788741444,2.898157917956198,0.03407155189232994,-0.4687849060462911,-1.9629897803254133,-1.3729699527222534,19.91733302478708,-1.887991664387704,6.015747759092616,-8.168269047021491,-7.88502608004486
